id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,label,run_count,cumulative_ka_mean,cumulative_ka_lower,cumulative_ka_upper,adjacent_reference_iteration,adjacent_ka_mean,adjacent_ka_lower,adjacent_ka_upper
249,@JoeyBats19 Join Twitter Trump brigade #onethousandtweets to support message #MakeAmericaGreatAgain @realDonaldTrump #SemST,1,0,,,,stance_long,1,,,,,,,
295,"@realDonaldTrump has formed the ""Racistublicans"". The political party for old fat assholes. #Racistublicans  #Republicans  #SemST",0,0,,,,stance_long,1,,,,,,,
49,@ErinBurnett #cnn WHY WOULD IT HURT @realDonaldTrump TO SAY SOME ILLEGAL IMMS RAPE? @JOHN_WALSH JUST SAID IT'S TRUE @OutFrontCNN #SemST,0,0,,,,stance_long,1,,,,,,,
145,@NBCNews political correctness is killing the country! The Don is telling the truth! #SemST,1,0,,,,stance_long,1,,,,,,,
236,#ProgressiveCommandment:Criminals need short sentences & cushy jails in order to rehabilitate them!#tcot @ericbolling #Greta #SemST,0,0,,,,stance_long,1,,,,,,,
300,". @SenatorKitchen @nbc how deeply offensive such comments are not only to Mexican-Americans, but Latino Americans in general. #SemST",0,0,,,,stance_long,1,,,,,,,
104,"We are now witnessing possibly the most disastrous attempt to run for presidency ever, courtesy of @realDonaldTrump #Fail #SemST",0,0,,,,stance_long,1,,,,,,,
114,"Looking at presidential candidates, there is only one candidate, who can stand tall, and is all heads and shoulders. #Trump  #SemST",1,0,,,,stance_long,1,,,,,,,
201,"What does Ivana, NBC, Univision, Gemini's, and Macy's have in common?  Answer: They all dropped #SemST",2,0,,,,stance_long,1,,,,,,,
46,Apparently #Trump values riches so much he can't afford values. #Trumpelstiltskin #SemST,0,0,,,,stance_long,1,,,,,,,
154,@CNNPolitics @Eugene_Scott  Careful Donald. Don't get carried away. #SemST,0,0,,,,stance_long,1,,,,,,,
233,"@BretBaier #CandidateCasino #Trumps the real deal, hand him the wheel, he can drive &make the climb to take #US up the hill. Vote #SemST",1,0,,,,stance_long,1,,,,,,,
308,@realDonaldTrump is such an idiot. He's risking way to much for something he'll never get. #SemST,0,0,,,,stance_long,1,,,,,,,
158,"John O'Donnell, former president of Trump Plaza Hotel & Casino ... @realDonaldTrump said ""laziness is a trait in blacks. #SemST",0,0,,,,stance_long,1,,,,,,,
318,Been slacking on my @realDonaldTrump retweets.. had some catching up to do .. #Trumpforpresident #SemST,1,0,,,,stance_long,1,,,,,,,
126,"LOOKS LIKE LIBREALS OUR AFTER @Paula_Deen AGAIN,,  THANK GOD FOR @realDonaldTrump #SemST",1,0,,,,stance_long,1,,,,,,,
132,he was getting divorced & filing bankruptcies @robin182zz #Trump #bankrupt #Election2016 #SemST,0,0,,,,stance_long,1,,,,,,,
207,Trump's comments show he cannot be taken seriously. The fact he's polling high shows the party should not be taken seriously. #SemST,0,0,,,,stance_long,1,,,,,,,
21,You know Donald Trump is in deep when most Neo-Conservatives call him out on his bullsh*t speech. #SemST,0,0,,,,stance_long,1,,,,,,,
124,GRATE TWO SEE @realDonaldTrump GET TUFF ON BOARDER CONTROL!  HAS MY VOTE IN 2016!  #TCOT #ILLEGALSSTOLEJOBS #SemST,1,0,,,,stance_long,1,,,,,,,
54,Translation: I do not understand why the Republicans don't dismiss him. #Republicans #SemST,0,0,,,,stance_long,1,,,,,,,
17,@NachoQuesado @kevinsnebula @iconogasmic @Anarkitteh @alaindebotton Your Fired! #yourfired #UpWithTrump #SemST,1,0,,,,stance_long,1,,,,,,,
76,"We get all the bad #Mexicans...minus the ones whose labor built your empire, of course. #TrumpedFacts #Delusional #GTFOH #SemST",0,0,,,,stance_long,1,,,,,,,
159,People: Donald Trump is a man who can lead this country into the future. #SemST,1,0,,,,stance_long,1,,,,,,,
255,@realDonaldTrump You have the heart of a lion! Let's make America great again! #SemST,1,0,,,,stance_long,1,,,,,,,
137,"If there was such a thing as the ""American"" Hitler. Donald Trump would probably be that guy. #nationalism #SemST",0,0,,,,stance_long,1,,,,,,,
65,@liberaltreason @msnbc maybe all the politically correct pansies out there will move to a different country if Trump gets in!!!:) #SemST,1,0,,,,stance_long,1,,,,,,,
168,Conflict is a vehicle for change!  Ask @realDonaldTrump Trump becoming a front runner. #USA #leadership #SemST,1,0,,,,stance_long,1,,,,,,,
91,@kupajo33 @ChrisChristie we don't need him! #SemST,0,0,,,,stance_long,1,,,,,,,
219,I nominate Donald Trump for the new ambassador to Mexico. #Mexico #Tacos #SemST,1,0,,,,stance_long,1,,,,,,,
209,@_George_Lopez__ says there may be enough AMERICAN Racists to Elect Trump as President. I think he's right. Take back America #SemST,0,0,,,,stance_long,1,,,,,,,
117,It's truly amazing just how many people Donald Trump is making complete & utter fools of. Gotta love it :) #MurderersAndRapists #SemST,0,0,,,,stance_long,1,,,,,,,
143,@realDonaldTrump Its admirable how you're willing to lose sponsors for the greater good. We've longed for voice like yours! #SemST,1,0,,,,stance_long,1,,,,,,,
226,Trump for prez he couldn't do any worse so give him a shot #SemST,1,0,,,,stance_long,1,,,,,,,
278,@realDonaldTrump Really? The perfect definition of ignorance... The perfect example of someone who does not know reality... #SemST,0,0,,,,stance_long,1,,,,,,,
274,#Trump is ruining a party quicker than the police! #gop #SemST,0,0,,,,stance_long,1,,,,,,,
307,IF Trump could build the WALL it would provide jobs & also B a tourist attraction & pay 4 itself LEGALS arent the ones offended! #SemST,1,0,,,,stance_long,1,,,,,,,
37,Just because you own a casino (bankrupt) doesn't mean your family didn't immigrate too #America #SemST,0,0,,,,stance_long,1,,,,,,,
87,"Unlike Obama, @realDonaldTrump doesn't need a teleprompter.  #SemST",1,0,,,,stance_long,1,,,,,,,
231,@realDonaldTrump you're not playing to win this = #SemST,1,0,,,,stance_long,1,,,,,,,
48,"RT @bdckool: .@realDonaldTrump Of you can do for America what you did for your businesses, you will secure my vote. #SemST",1,0,,,,stance_long,1,,,,,,,
208,@realDonaldTrump it's crazy how cowardly these big corporations are. I swear I'm campaigning for you !!!!! #SemST,1,0,,,,stance_long,1,,,,,,,
185,@VLActionFund @Reince The same #RNC LOSERS that thought Romney & Palin were good choices needs to be THANKFUL Trump came along  #SemST,1,0,,,,stance_long,1,,,,,,,
34,I just cancelled my reservation at the Trump hotel in Las Vegas.  I hope like minded people intolerant of bigots do the same #SemST,0,0,,,,stance_long,1,,,,,,,
151,Republicans. The party that rewards racial hatred and bigotry with a front-runner status for the Presidential nomination. #SemST,0,0,,,,stance_long,1,,,,,,,
15,Important part of platform.  Make it illegal to talk during #TrueDetective  #GOP #Election2016 #SemST,2,0,,,,stance_long,1,,,,,,,
71,Donald Trump is gonna end up like Hitler #SemST,0,0,,,,stance_long,1,,,,,,,
302,@AnnCoulter @realDonaldTrump The Media will try to discredit him. Democrats and GOP will attack him. America will Stand with him. #SemST,1,0,,,,stance_long,1,,,,,,,
232,@realDonaldTrump No more Bush or Hillary Clinton #SemST,1,0,,,,stance_long,1,,,,,,,
129,Everybody get on the Trump Train!! It's a First Class One-Way ticket to the White House with @realDonaldTrump  #SemST,1,0,,,,stance_long,1,,,,,,,
98,You're combover looks like the cupacabra  Guillermo @jimmykimmel so funny #SemST,0,0,,,,stance_long,1,,,,,,,
251,Remember that story about a charismatic businessman who will lie to get into power from an obscure position? #Revelation #SemST,0,0,,,,stance_long,1,,,,,,,
162,@soxsher @Lrihendry @realDonaldTrump  Please make it right again! #SemST,1,0,,,,stance_long,1,,,,,,,
215,"@realDonaldTrump Sir, i just want you to know that you'll be the greatest President of this Generation!  #SemST",1,0,,,,stance_long,1,,,,,,,
299,Donald Trump for president? I can dig it.  #SemST,1,0,,,,stance_long,1,,,,,,,
265,@politico is there anybody more sue happy than this fool? #trump #lawsuitabuse #SemST,0,0,,,,stance_long,1,,,,,,,
167,"@realDonaldTrump Now that you're the leader of the GOP, will you show them what Leadership is? #MakeAmericaGreatAgain #SemST",1,0,,,,stance_long,1,,,,,,,
12,"RNC Chairman pleads with Trump to tone it down. I say, Ramp-it-up #SemST",0,0,,,,stance_long,1,,,,,,,
294,Stop thinking you can walk around talking reckless in the end it will bite you in the ass #Dontjudgeme #SemST,0,0,,,,stance_long,1,,,,,,,
277,@realDonaldTrump Any more campaign stops in Chicago anytime soon? Good luck! #SemST,1,0,,,,stance_long,1,,,,,,,
128,Trump believes in traditional marriage so strongly that he's been traditionally married 3x. He should teach a class or something. #SemST,0,0,,,,stance_long,1,,,,,,,
0,"If my only impression of the US was Donald Trump, I think I would hate it. #SemST",0,0,,,,stance_long,1,,,,,,,
25,@TMZ trump a guy born with a silver spoon up his ass who has never done a hard days work in his life  #DumpTrump #YoureFired  #SemST,0,0,,,,stance_long,1,,,,,,,
156,@realDonaldTrump @PamplinFilmCo We needs some Ballz back in the WH.. #SemST,1,0,,,,stance_long,1,,,,,,,
225,"Donald Trump gets the boot from #NBC for calling immigrants rapists and murderers. Hey Donnie, where's your wife from again? #SemST",0,0,,,,stance_long,1,,,,,,,
51,@realDonaldTrump @LadyPatriot777 @Macys lousy merchandise made in China !!!!!!!  #SemST,0,0,,,,stance_long,1,,,,,,,
269,Donald Trump is only saying what ALL the other 2016 GOP Presidential candidates are thinking! Bad things!! #GOP #Trump #POTUS #SemST,0,0,,,,stance_long,1,,,,,,,
241,"This country needs a President to take control, cut through the BS, and speak the truth! #truthhurts @realDonaldTrump #SemST",1,0,,,,stance_long,1,,,,,,,
67,"@realDonaldTrump You have a real shot at POTUS Mr. T, the debates will be the true litmus test. #SemST",1,0,,,,stance_long,1,,,,,,,
260,@thehill @greta @realDonaldTrump Now You Know The Left Is Afraid Of A Executive Over Politicians < Hang In There Donald #SemST,1,0,,,,stance_long,1,,,,,,,
256,@realDonaldTrump is the most repulsive narcissist on the planet. #SemST,0,0,,,,stance_long,1,,,,,,,
57,"@realDonaldTrump the thing I like about Mr Trump is that if he shoots himself in the foot, he can buy another.  #SemST",1,0,,,,stance_long,1,,,,,,,
317,"@mdsbarry ILLEGAL ALIENS come to US collect welfare and social security, its time to #MakeAmericaGreatAgain SECURE OUR BORDERS  #SemST",1,0,,,,stance_long,1,,,,,,,
214,"@realDonaldTrump You have our backs, and we have yours. You have my vote. Boycotting anyone who opposes your patriotism. We need #SemST",1,0,,,,stance_long,1,,,,,,,
270,"@Newsmax_Media  I bet the @realDonaldTrump does. This man knows how to save our country w/o tiptoeing around, playing games. #SemST",1,0,,,,stance_long,1,,,,,,,
9,Serious question that came up at dinner--is @realDonaldTrump's craziness just signs of early-onset Alzheimer's? #SemST,0,0,,,,stance_long,1,,,,,,,
72,@realDonaldTrump  WE WANT TRUMP! WE WANT TRUMP! WE WANT TRUMP!!! #MakeAmericaGreatAgain #SemST,1,0,,,,stance_long,1,,,,,,,
178,@realDonaldTrump let the haters run away. You can now see who  you're true supporters are. #SemST,1,0,,,,stance_long,1,,,,,,,
245,GOP candidate predictions? America decides to play the Trump card and go with the man with the plan. #SemST,1,0,,,,stance_long,1,,,,,,,
69,"@realDonaldTrump don't care what anybody says. In November 2016, you will have my vote. Where can I get your bumper sticker?? #SemST",1,0,,,,stance_long,1,,,,,,,
164,Liberals do not like that @realDonaldTrump is moving up in the polls. #MakeAmericaGreatAgain #TheGreatWallofMexico #SemST,1,0,,,,stance_long,1,,,,,,,
235,@realDonaldTrump I hope and pray you get the nomination. America needs a man with a backbone! And one that can't be bought! #SemST,1,0,,,,stance_long,1,,,,,,,
281,"just want to give a big #shoutout to my #1 man these days, @realDonaldTrump  Get 'er done, big guy!!  #SemST",1,0,,,,stance_long,1,,,,,,,
36,@divadoll123 @LANURSE1 @ShaninZT u can't go back.Only way people r going to wake up is when the free checks stop coming!#TCOT #SemST,0,0,,,,stance_long,1,,,,,,,
217,@realDonaldTrump is the ONLY candidate with BALLS!!!!! #SemST,1,0,,,,stance_long,1,,,,,,,
127,"Props to @nbc, they are connected to Telemundo. Even more impressive they dumped Trump after Univision squabble. #DumpTrump #SemST",1,0,,,,stance_long,1,,,,,,,
112,@meetthepress @ron_fournier @realDonaldTrump Typical Liberal Media. Trump has now evolved. He is now non Mexican Pro Life. #SemST,1,0,,,,stance_long,1,,,,,,,
8,"Please, understand that Donald Trump mouth is full of shit due to his Mexican maid having access to his toothbrush. #SemST",0,0,,,,stance_long,1,,,,,,,
195,"Well, someone's doing the raping. I get combed and gooped up so much, Donald's the one doing the raping. He never understands. #SemST",0,0,,,,stance_long,1,,,,,,,
290,#FELLOW TEXANS WHO SHOP FIRE @MACY'S AND SHOP #DILLARD'S! #SemST,2,0,,,,stance_long,1,,,,,,,
297,If you think it's fine American car companies send jobs to Mexico while we pay for their welfare you must hate @realDonaldTrump   #SemST,0,0,,,,stance_long,1,,,,,,,
280,@realDonaldTrump Favorites and retweets keep piling up for Trump! He's killing the other candidates! #SemST,1,0,,,,stance_long,1,,,,,,,
210,Donald Trump is the man lets get this man in the White House!!! #SemST,1,0,,,,stance_long,1,,,,,,,
82,@realDonaldTrump Making America a Nationalism society #SemST,1,0,,,,stance_long,1,,,,,,,
122,@inspirationguy U r a LOSER and jealous of me cos I'm RICH #TrumpWillBeThePrezCosWinningIsAllHeDoesUnlikeYouLosersAlsoBanTheTacos #SemST,0,0,,,,stance_long,1,,,,,,,
74,@ForQ2 I guess @realDonaldTrump really doesnt like or respect any politicians. .I respect him even more for that. #SemST,1,0,,,,stance_long,1,,,,,,,
125,"@business  ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #OhHillNo #StopHillary2016 #SemST",0,0,,,,stance_long,1,,,,,,,
68,I'm voting for Donald Trump ! #SemST,1,0,,,,stance_long,1,,,,,,,
144,Macy's to stop selling Trump merch. I guess he'll sue them next. #SemST,0,0,,,,stance_long,1,,,,,,,
78,Trump's outlandish statements is political strategy. No one can be that stupid. #GOP #Strategy #SemST,1,0,,,,stance_long,1,,,,,,,
102,@realDonaldTrump Just want to say thank you for not pandering to the pc police! #richforareason #nofear #SemST,1,0,,,,stance_long,1,,,,,,,
216,Why is the media giving the Donald so much airtime?The guy evades questions just like any other politician.Disaster. GOP trouble #SemST,0,0,,,,stance_long,1,,,,,,,
254,"@realDonaldTrump is the only candidate who has in no way, shape or form been brainwashed by the pc police. #SemST",1,0,,,,stance_long,1,,,,,,,
189,@ChristieC733  YES DONALD U R 100% CORRECT' as long as u stay the coruse and don't pander to GOP U GOT MY VOTE #SemST,1,0,,,,stance_long,1,,,,,,,
148,"@GOP If you can not debate Trump, you should not be running for president. #backurbase. #SemST",1,0,,,,stance_long,1,,,,,,,
275,@sbrenn01 @marklevinshow What diversity? Conservatives are racist. I am one. I love Trump. #SemST,1,0,,,,stance_long,1,,,,,,,
109,@realDonaldTrump Canada supports you! Please stop the ILLEGALS at your boarder before they get to ours. #SemST,1,0,,,,stance_long,1,,,,,,,
107,@gpacja @TexanJustin @JebBush @Isikoff @realDonaldTrump you're an awful person. Free speech. I'll pray for you're soul. #SemST,0,0,,,,stance_long,1,,,,,,,
244,Donald Trump stays roasting on Twitter  #SemST,1,0,,,,stance_long,1,,,,,,,
35,"@realDonaldTrump is just saying what most are thinking, you have to give him credit #Trump4POTUS #SemST",1,0,,,,stance_long,1,,,,,,,
291,@realDonaldTrump  Just registered to Vote Today so I can contribute to help #MakeAmericaGreatAgain #Honesty #SemST,1,0,,,,stance_long,1,,,,,,,
312,@realDonaldTrump u talk a big bigoted talk & yet use illegals @ your new DC prop.Thank GD u being POTUS isn't viable! #trumpsucks #SemST,0,0,,,,stance_long,1,,,,,,,
188,Donald Trump inhaled so much air spray & started to believe he is the title holder for the United States. #SemST,0,0,,,,stance_long,1,,,,,,,
28,"So, Donald gets fired, but reverend Al is still employed. Both are idiots. Makes zero sense, #NBC #SemST",0,0,,,,stance_long,1,,,,,,,
285,"@realDonaldTrump they may be dumping you now, but when you're president they'll be begging for your business. #SemST",0,0,,,,stance_long,1,,,,,,,
276,@realDonaldTrump we need you in office.. Keep doing what your doing. #VoteTrump #MakeAmericaGreatAgain #SemST,1,0,,,,stance_long,1,,,,,,,
212,"There is still more to be done to make this country strong, powerful and great again. #TrumpCarson2016 #SemST",1,0,,,,stance_long,1,,,,,,,
18,Politicians are destroying America. We need more people like @realDonaldTrump  to run for office #SemST,1,0,,,,stance_long,1,,,,,,,
197,@ouchinagirl @TrumpNY2016 @GOP TRUMP FOR PRESIDENT AS HE DOESN'T MINCE WORDS!!!! #SemST,1,0,,,,stance_long,1,,,,,,,
319,@realDonaldTrump keep it up Trump we love you #MakeAmericaGreatAgain #BoycottMacys #boycottnbc #SemST,1,0,,,,stance_long,1,,,,,,,
88,America: Isn't it time we ignored Donald Trump? He's not a serious person. @NYPD should revoke his gun permit. #Immigration #NBC #SemST,0,0,,,,stance_long,1,,,,,,,
20,@NBCUniversal maybe you could have a reality show trying to find a new host of celebrity apprentice #YoureFired #SemST,1,0,,,,stance_long,1,,,,,,,
230,@gbennettpost @jamiedupree No  #asstards!  America is dumping you! Trump's gonna put your dicks in the dirt! #SemST,0,0,,,,stance_long,1,,,,,,,
237,Trump is a Non-Establishment candidate.  I like it!  #MakeAmericaGreatAgain #SemST,1,0,,,,stance_long,1,,,,,,,
90,"@MarioLopezExtra @nbc fires Trump, but maintains strong ties with @BWilliams @TheRevAl #LAUGHABLE #JOKE #LIARS #NBC GO #SemST",0,0,,,,stance_long,1,,,,,,,
27,Congrats to the @GOP for having @realDonaldTrump in first place amongst its 2016 candidates. #GOP2016 #Jeb2016 #walker2016 #SemST,1,0,,,,stance_long,1,,,,,,,
141,And this dude wants to be potus #FOH #SemST,0,0,,,,stance_long,1,,,,,,,
146,Donald Trump please shut the eff up forever! To think I liked your men's suits at Macy's! You suck! #andersoncooper #CNN #SemST,0,0,,,,stance_long,1,,,,,,,
99,@realDonaldTrump needs to learn when to stop talking. You are making it worse Donald... so much worse. #SemST,0,0,,,,stance_long,1,,,,,,,
177,I'm Fonald Frump and EVERYBODY THINKS YOU'RE AN IDIOT.forPresident #SemST,0,0,,,,stance_long,1,,,,,,,
110,"@theblaze American ppl are prolife, anti #Obamacare, pro #bordersecurity pro traditional marriage. Where has that gotten us. #SemST",1,0,,,,stance_long,1,,,,,,,
273,@realDonaldTrump Stay the course! You can win! The USA needs your leadership and competence! #SemST,1,0,,,,stance_long,1,,,,,,,
155,Donald Trump is so crazy I'm scared if I was hanging with him he would think it would be okay to sell me back to slavery! #SemST,0,0,,,,stance_long,1,,,,,,,
32,@realDonaldTrump Go get 'em Mr. Trump!!! #SemST,1,0,,,,stance_long,1,,,,,,,
61,"For the record, as a #Latino, (#Peruvian to be specific), let me state the obvious: #FuckTrump #SemST",0,0,,,,stance_long,1,,,,,,,
70,@realDonaldTrump he is a real leader and deserves to be President. #SemST,1,0,,,,stance_long,1,,,,,,,
95,"hey y'all giving a big old s/o to donald trump, we settled our differences and are butt tight now #SemST",1,0,,,,stance_long,1,,,,,,,
62,And how many  #latinos enemies you gained in 1 week? 50 million!! @realDonaldTrump #SemST,0,0,,,,stance_long,1,,,,,,,
309,If @Macys wants to try to stall this country's progress that's their prerogative but I'm done shopping there #BadBusiness #SemST,0,0,,,,stance_long,1,,,,,,,
222,Really respect @realDonaldTrump for giving up #TheApprentice to make way for his #campaign #AmericaNeedsThis #GodBlessedAmerica #SemST,1,0,,,,stance_long,1,,,,,,,
252,.@realDonaldTrump should've kept his mouth shut & not run for Pres. He is making the biggest fool out of himself. He's fired #SemST,0,0,,,,stance_long,1,,,,,,,
267,"The moment you opened your mouth,  that was the end of your candidate trip! @realDonaldTrump #SemST",0,0,,,,stance_long,1,,,,,,,
292,@JonathanHoenig @realDonaldTrump @feldmaniac @Mediaite Support Americas future Boycott capitalist pig #SemST,0,0,,,,stance_long,1,,,,,,,
282,",@realDonaldTrump trumps presidential dreams r about as real as KimJonguns unicorns. #SemST",0,0,,,,stance_long,1,,,,,,,
194,The gift that keeps on giving. #makeitstop #SemST,0,0,,,,stance_long,1,,,,,,,
301,@Greta trump a joke? Ur guest is a fool. Better a joke than traitor RINOs. It's trump or no one for me. Reps betrayed us. #SemST,1,0,,,,stance_long,1,,,,,,,
202,@GovernorPerry @realDonaldTrump not true Perry! Don't count on me or anyone in my family for a vote. You need to stop being PC. #SemST,0,0,,,,stance_long,1,,,,,,,
92,@realDonaldTrump we all want you as the next president !! You tell it has it is and not as a spineless politician! #SemST,1,0,,,,stance_long,1,,,,,,,
44,@hamltonb026 that's the last thing I'm doing. I'm suggesting that liberals are the reason it is the issue it is today #SemST,0,0,,,,stance_long,1,,,,,,,
89,People who judge Trump based on his looks and hair style yet call him a racist bigot might be #hypocrites #SemST,0,0,,,,stance_long,1,,,,,,,
171,@realDonaldTrump I know you are the best candidate. You are the only one who can #MakeAmericaGreatAgain #RestoreOurRepublic #SemST,1,0,,,,stance_long,1,,,,,,,
113,@marcorubio @GovernorPerry @GrahamBlog @McConnellPress Your silence is deafening. #TrumpIsRight #SecureTheBorder #illegalaliens #SemST,0,0,,,,stance_long,1,,,,,,,
41,@realDonaldTrump keep it up Mr Trump-when the Dems and Repubs are attacking-you know your doing it right! #MakeAmericaGreatAgain #SemST,1,0,,,,stance_long,1,,,,,,,
198,"@realDonaldTrump I am sorry Mexico sends people like Dylan Roof, Mitchelle Blair and David Sweat to the USA. #enemywithin #SemST",0,0,,,,stance_long,1,,,,,,,
45,NASCAR abandons Trump. Some good news to end my day with   #Trump #SemST,1,0,,,,stance_long,1,,,,,,,
106,"Notice @realDonaldTrump not saying anything on #CarlosSlim . Not so rich or tough now, huh? Yeah, forgot he's #Mexican huh  #SemST",0,0,,,,stance_long,1,,,,,,,
179,RT @AhmedtheBanker: Let's not forget @realDonaldTrump lost money running a casino. #SemST,0,0,,,,stance_long,1,,,,,,,
224,@realDonaldTrump Probably because @jorgeramosnews had to change it after you published his old one on Instagram #TrumptheChump #SemST,0,0,,,,stance_long,1,,,,,,,
84,Donald Trump is Biff in the alternate universe 1985 in Back to the Future 2.   #biff #BackToTheFuture #SemST,0,0,,,,stance_long,1,,,,,,,
160,@ac360 @ananavarro @andersoncooper #AC360 HECK YEAH BOMB THE CRAP OUT OF #IRAQ & SEND IN PROS TO RUN OIL FIELDS! @realDonaldTrump #SemST,1,0,,,,stance_long,1,,,,,,,
140,@marcorubio .  Adios for your comments about @realDonaldTrump .. You are a disappointment. #SemST,0,0,,,,stance_long,1,,,,,,,
11,I love how everyone thinks canceling @realDonaldTrump's ventures will do anything but hurt themselves. This man has my vote! #SemST,1,0,,,,stance_long,1,,,,,,,
240,@DeeHoer420 That's right. CNN = LOSER. Anyone who has met Trump knows he is a down to earth compassionate gentlemanman.  #SemST,1,0,,,,stance_long,1,,,,,,,
258,Comments by @realDonaldTrump were hateful & disgusting. Everyone should sever their ties with him. Thanks @Macys @Univision @nbc #SemST,0,0,,,,stance_long,1,,,,,,,
181,@luzcarolinarov @damian_becker Right-wing idiots in the US are capable of anything. Including voting for extreme racist #SemST,0,0,,,,stance_long,1,,,,,,,
100,@realDonaldTrump I'm RTing every tweet you post! Go get em Mr. Trump- you're reigniting the fire of the American Spirit- FIGHT! #SemST,1,0,,,,stance_long,1,,,,,,,
2,"The #Obama Presidency: Has There Ever a Point in Time When He HASN'T Been Lying to #WeThePeople? RE: The ""Liar-in-Chief #SemST",0,0,,,,stance_long,1,,,,,,,
133,@peddoc63 @realDonaldTrump So I guess Univision is Fair & Balanced. These are the people that R helping shape USA! #SemST,0,0,,,,stance_long,1,,,,,,,
63,"Gotta love everyone disliking @realDonaldTrump because he actually makes sense, and may even bring the country back to normal #SemST",1,0,,,,stance_long,1,,,,,,,
170,I suddenly find myself liking @nbc a whole lot more than ever before.forPresidentoftheClubofIdiots #SemST,1,0,,,,stance_long,1,,,,,,,
259,@realDonaldTrump had a point and one the liberal media won't dare come close to! We have a fragile and wide open border!  #SemST,1,0,,,,stance_long,1,,,,,,,
196,"The only reason people have a problem with @realDonaldTrump is because he speaks the truth, which offends the soft Americans. #SemST",1,0,,,,stance_long,1,,,,,,,
152,.@realDonaldTrump is the real deal folks. He tells the truth. Get used to it! #SemST,1,0,,,,stance_long,1,,,,,,,
60,@realDonaldTrump is the only candidate who has the backbone to get our #country back on the #rightpath #SemST,1,0,,,,stance_long,1,,,,,,,
211,Donald Trump needs to stop embarrassing himself. Racist assholes.... #SemST,0,0,,,,stance_long,1,,,,,,,
123,@tommyhubb @JonathanHoenig Obama sees everything through an anti-Colonial prism.Every move he makes degrades our nation.#Cashinin #SemST,0,0,,,,stance_long,1,,,,,,,
313,@realDonaldTrump You are the trump card of my heart. #SemST,1,0,,,,stance_long,1,,,,,,,
153,"@realDonaldTrump people are scared to hear the truth and that's why they fear you. If you don't tell it like it is, no one will. #SemST",1,0,,,,stance_long,1,,,,,,,
