id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,label,run_count,cumulative_ka_mean,cumulative_ka_lower,cumulative_ka_upper,adjacent_reference_iteration,adjacent_ka_mean,adjacent_ka_lower,adjacent_ka_upper
33,"@realDonaldTrump you know that middle class is Latino's, right? You just shitted all over that working class you claim to need. #SemST",0,0,,,,stance_long,1,,,,,,,
34,I just cancelled my reservation at the Trump hotel in Las Vegas.  I hope like minded people intolerant of bigots do the same #SemST,0,0,,,,stance_long,1,,,,,,,
35,"@realDonaldTrump is just saying what most are thinking, you have to give him credit #Trump4POTUS #SemST",1,0,,,,stance_long,1,,,,,,,
36,@divadoll123 @LANURSE1 @ShaninZT u can't go back.Only way people r going to wake up is when the free checks stop coming!#TCOT #SemST,0,0,,,,stance_long,1,,,,,,,
37,Just because you own a casino (bankrupt) doesn't mean your family didn't immigrate too #America #SemST,0,0,,,,stance_long,1,,,,,,,
38,"@UPROXX good,, trumps speaking of illrgal immigrants,,, its her loss #SemST",1,0,,,,stance_long,1,,,,,,,
39,"If you live in a Trump building, congratulations on that decision #SemST",1,0,,,,stance_long,1,,,,,,,
40,@realDonaldTrump I feel the train is gaining steam.  #SemST,1,0,,,,stance_long,1,,,,,,,
41,@realDonaldTrump keep it up Mr Trump-when the Dems and Repubs are attacking-you know your doing it right! #MakeAmericaGreatAgain #SemST,1,0,,,,stance_long,1,,,,,,,
42,That Time Trump Spent Nearly $100000 On An Ad Criticizin US Foreign Policy In 1987 #america #DonaldJTrump #foreignpolicy #SemST,2,0,,,,stance_long,1,,,,,,,
43,@GeraldoRivera @realDonaldTrump Don't apologize for the truth. People are too sensitive. #MakeAmericaGreatAgain #SemST,1,0,,,,stance_long,1,,,,,,,
44,@hamltonb026 that's the last thing I'm doing. I'm suggesting that liberals are the reason it is the issue it is today #SemST,0,0,,,,stance_long,1,,,,,,,
45,NASCAR abandons Trump. Some good news to end my day with   #Trump #SemST,1,0,,,,stance_long,1,,,,,,,
46,Apparently #Trump values riches so much he can't afford values. #Trumpelstiltskin #SemST,0,0,,,,stance_long,1,,,,,,,
47,"@RealDonaldTrump I feel the truth when Mr. Trump speaking, people need to understand who really cares about America #SemST",1,0,,,,stance_long,1,,,,,,,
48,"RT @bdckool: .@realDonaldTrump Of you can do for America what you did for your businesses, you will secure my vote. #SemST",1,0,,,,stance_long,1,,,,,,,
49,@ErinBurnett #cnn WHY WOULD IT HURT @realDonaldTrump TO SAY SOME ILLEGAL IMMS RAPE? @JOHN_WALSH JUST SAID IT'S TRUE @OutFrontCNN #SemST,0,0,,,,stance_long,1,,,,,,,
50,He doesn't care & would have to give up TV gigs anyway to run... loves attention & controversy  #SemST,1,0,,,,stance_long,1,,,,,,,
51,@realDonaldTrump @LadyPatriot777 @Macys lousy merchandise made in China !!!!!!!  #SemST,0,0,,,,stance_long,1,,,,,,,
52,Donald Trump is the man of all men #SemST,1,0,,,,stance_long,1,,,,,,,
53,I really hope @realDonaldTrump doesn't combover and shoot me with the pistol he's constantly packing.. #SemST,0,0,,,,stance_long,1,,,,,,,
54,Translation: I do not understand why the Republicans don't dismiss him. #Republicans #SemST,0,0,,,,stance_long,1,,,,,,,
55,Kudos to Donald Trump for telling off NBC. The media HATES the GOP'S & will do ANYTHING to destroy them. #NBC #mediaatfault #SemST,1,0,,,,stance_long,1,,,,,,,
56,@realDonaldTrump gonna be on @greta show right now! #greta #TrumpIsRight #SemST,1,0,,,,stance_long,1,,,,,,,
57,"@realDonaldTrump the thing I like about Mr Trump is that if he shoots himself in the foot, he can buy another.  #SemST",1,0,,,,stance_long,1,,,,,,,
58,"@realDonaldTrump Let's face it, we've become a passive, inert nation controlled by thugs, and redistributionists. #SemST",0,0,,,,stance_long,1,,,,,,,
59,After every @realDonaldTrump interview I watch I get more pumped up for November 2016 when this country can be made great again. #SemST,1,0,,,,stance_long,1,,,,,,,
60,@realDonaldTrump is the only candidate who has the backbone to get our #country back on the #rightpath #SemST,1,0,,,,stance_long,1,,,,,,,
61,"For the record, as a #Latino, (#Peruvian to be specific), let me state the obvious: #FuckTrump #SemST",0,0,,,,stance_long,1,,,,,,,
62,And how many  #latinos enemies you gained in 1 week? 50 million!! @realDonaldTrump #SemST,0,0,,,,stance_long,1,,,,,,,
63,"Gotta love everyone disliking @realDonaldTrump because he actually makes sense, and may even bring the country back to normal #SemST",1,0,,,,stance_long,1,,,,,,,
64,@realDonaldTrump I don't care what @NASCAR says! I dont care what the liberals at @espn say.. Keep Speaking The TRUTH!! #SemST,1,0,,,,stance_long,1,,,,,,,
65,@liberaltreason @msnbc maybe all the politically correct pansies out there will move to a different country if Trump gets in!!!:) #SemST,1,0,,,,stance_long,1,,,,,,,
66,Donald Trump:  proof positive that Gigantism is the last stage before extinction. #MissUSA #SemST,0,0,,,,stance_long,1,,,,,,,
67,"@realDonaldTrump You have a real shot at POTUS Mr. T, the debates will be the true litmus test. #SemST",1,0,,,,stance_long,1,,,,,,,
68,I'm voting for Donald Trump ! #SemST,1,0,,,,stance_long,1,,,,,,,
69,"@realDonaldTrump don't care what anybody says. In November 2016, you will have my vote. Where can I get your bumper sticker?? #SemST",1,0,,,,stance_long,1,,,,,,,
70,@realDonaldTrump he is a real leader and deserves to be President. #SemST,1,0,,,,stance_long,1,,,,,,,
71,Donald Trump is gonna end up like Hitler #SemST,0,0,,,,stance_long,1,,,,,,,
72,@realDonaldTrump  WE WANT TRUMP! WE WANT TRUMP! WE WANT TRUMP!!! #MakeAmericaGreatAgain #SemST,1,0,,,,stance_long,1,,,,,,,
73,#NothingMoreAmericanThan complaining about Mexicans when you've been marketing off their labor. #SemST,0,0,,,,stance_long,1,,,,,,,
74,@ForQ2 I guess @realDonaldTrump really doesnt like or respect any politicians. .I respect him even more for that. #SemST,1,0,,,,stance_long,1,,,,,,,
75,@JebBush and @marcorubio cannot speak their minds b/c they are paid 2 keep things pc. @realDonaldTrump ANSWERS TO NO ONE! #SemST,1,0,,,,stance_long,1,,,,,,,
76,"We get all the bad #Mexicans...minus the ones whose labor built your empire, of course. #TrumpedFacts #Delusional #GTFOH #SemST",0,0,,,,stance_long,1,,,,,,,
77,. @realDonaldTrump American was great until you embarrassed us all to death #SemST,0,0,,,,stance_long,1,,,,,,,
78,Trump's outlandish statements is political strategy. No one can be that stupid. #GOP #Strategy #SemST,1,0,,,,stance_long,1,,,,,,,
79,"Considering the fact that Bush was a president of this country, I don't see it a joke that Trump is running ! #Election2016 #SemST",1,0,,,,stance_long,1,,,,,,,
80,"@NBC to #Trump: ""HOW DARE YOU POINT OUT THAT OBAMA CAUSES 1000 GIRLS TO BE RAPED EVERY MONTH CROSSING INTO USA!""  #ccot #tcot #SemST",0,0,,,,stance_long,1,,,,,,,
81,@loudobbsnews Don't you just love that truth is now called controversial comments?!  Has this country fallen that low?! #SemST,1,0,,,,stance_long,1,,,,,,,
82,@realDonaldTrump Making America a Nationalism society #SemST,1,0,,,,stance_long,1,,,,,,,
83,Trump Tower is not on fire. It is The Avery building. The only Trump fire is the one that I hand out when #YoureFired #TrumpRules #SemST,1,0,,,,stance_long,1,,,,,,,
84,Donald Trump is Biff in the alternate universe 1985 in Back to the Future 2.   #biff #BackToTheFuture #SemST,0,0,,,,stance_long,1,,,,,,,
85,@realDonaldTrump Don't let the @GOP tell you how to run!  #America doesn't need another politician.  #MakeAmericaGreatAgain only #SemST,1,0,,,,stance_long,1,,,,,,,
86,Thanks to @realDonaldTrump our Hispanic community finally has woken up from the dead! #GovernmentAndPolitics #WhiteHouse #SemST,1,0,,,,stance_long,1,,,,,,,
87,"Unlike Obama, @realDonaldTrump doesn't need a teleprompter.  #SemST",1,0,,,,stance_long,1,,,,,,,
88,America: Isn't it time we ignored Donald Trump? He's not a serious person. @NYPD should revoke his gun permit. #Immigration #NBC #SemST,0,0,,,,stance_long,1,,,,,,,
89,People who judge Trump based on his looks and hair style yet call him a racist bigot might be #hypocrites #SemST,0,0,,,,stance_long,1,,,,,,,
90,"@MarioLopezExtra @nbc fires Trump, but maintains strong ties with @BWilliams @TheRevAl #LAUGHABLE #JOKE #LIARS #NBC GO #SemST",0,0,,,,stance_long,1,,,,,,,
91,@kupajo33 @ChrisChristie we don't need him! #SemST,0,0,,,,stance_long,1,,,,,,,
92,@realDonaldTrump we all want you as the next president !! You tell it has it is and not as a spineless politician! #SemST,1,0,,,,stance_long,1,,,,,,,
93,@Lrihendry your just as ignorant as #SemST,0,0,,,,stance_long,1,,,,,,,
94,25% of Mexico has INVADED AMERICA - & CONTINUES to OCCUPY us  yet POS #RINO phony #Jeb BLAMES #TRUMP for telling the TRUTH! - #SemST,0,0,,,,stance_long,1,,,,,,,
95,"hey y'all giving a big old s/o to donald trump, we settled our differences and are butt tight now #SemST",1,0,,,,stance_long,1,,,,,,,
96,If Donald Trump is elected president I'm moving to Nunavut to get away from these retards #Trump #SemST,0,0,,,,stance_long,1,,,,,,,
97,"Me: ""That asshole with the toupee was talking again and it was stressing me out""  Dad: ""Who?""  Mom: ""Donald Trump #SemST",0,0,,,,stance_long,1,,,,,,,
98,You're combover looks like the cupacabra  Guillermo @jimmykimmel so funny #SemST,0,0,,,,stance_long,1,,,,,,,
99,@realDonaldTrump needs to learn when to stop talking. You are making it worse Donald... so much worse. #SemST,0,0,,,,stance_long,1,,,,,,,
100,@realDonaldTrump I'm RTing every tweet you post! Go get em Mr. Trump- you're reigniting the fire of the American Spirit- FIGHT! #SemST,1,0,,,,stance_long,1,,,,,,,
101,@realDonaldTrump @ReillyCarole So he can outsource all our manufacturing to Mexico and China like he does his line. #hypocrite #SemST,0,0,,,,stance_long,1,,,,,,,
102,@realDonaldTrump Just want to say thank you for not pandering to the pc police! #richforareason #nofear #SemST,1,0,,,,stance_long,1,,,,,,,
103,@realDonaldTrump  I like Mexicans who come to US legally.  #IStandWithTrump #SemST,1,0,,,,stance_long,1,,,,,,,
104,"We are now witnessing possibly the most disastrous attempt to run for presidency ever, courtesy of @realDonaldTrump #Fail #SemST",0,0,,,,stance_long,1,,,,,,,
105,Why is it wrong when Trump is stating facts about illegal immigrants??? He is 100% Right #SemST,1,0,,,,stance_long,1,,,,,,,
106,"Notice @realDonaldTrump not saying anything on #CarlosSlim . Not so rich or tough now, huh? Yeah, forgot he's #Mexican huh  #SemST",0,0,,,,stance_long,1,,,,,,,
107,@gpacja @TexanJustin @JebBush @Isikoff @realDonaldTrump you're an awful person. Free speech. I'll pray for you're soul. #SemST,0,0,,,,stance_long,1,,,,,,,
108,"@JonathanHoenig @ericbolling Errant Vanity says up 2 USA about fighting ISIS, ? is choosing when/where ISIS decided we will #SemST",0,0,,,,stance_long,1,,,,,,,
109,@realDonaldTrump Canada supports you! Please stop the ILLEGALS at your boarder before they get to ours. #SemST,1,0,,,,stance_long,1,,,,,,,
110,"@theblaze American ppl are prolife, anti #Obamacare, pro #bordersecurity pro traditional marriage. Where has that gotten us. #SemST",1,0,,,,stance_long,1,,,,,,,
111,Dear @realDonaldTrump: You are an idiot. #america #politics #sticktoyourhair #SemST,0,0,,,,stance_long,1,,,,,,,
112,@meetthepress @ron_fournier @realDonaldTrump Typical Liberal Media. Trump has now evolved. He is now non Mexican Pro Life. #SemST,1,0,,,,stance_long,1,,,,,,,
113,@marcorubio @GovernorPerry @GrahamBlog @McConnellPress Your silence is deafening. #TrumpIsRight #SecureTheBorder #illegalaliens #SemST,0,0,,,,stance_long,1,,,,,,,
114,"Looking at presidential candidates, there is only one candidate, who can stand tall, and is all heads and shoulders. #Trump  #SemST",1,0,,,,stance_long,1,,,,,,,
115,I'm voting for Donald Trump this election #waitonit #SemST,1,0,,,,stance_long,1,,,,,,,
116,"@ZekeJMiller @Reince @SharonDay GOP plan to stop Trump? LOL Maybe they can put up loser candidates like Romney, McCain and Jeb! #SemST",0,0,,,,stance_long,1,,,,,,,
117,It's truly amazing just how many people Donald Trump is making complete & utter fools of. Gotta love it :) #MurderersAndRapists #SemST,0,0,,,,stance_long,1,,,,,,,
118,The more Big&Rich hates @realDonaldTrump The more Little&Poor follows him 3103K  @HillaryClinton 3810K #Election2016 #Hillary2016 #SemST,0,0,,,,stance_long,1,,,,,,,
119,#greta Trump is absolutely on fire right now! He is a good man with a great family. He is the medicine this country needs! #SemST,1,0,,,,stance_long,1,,,,,,,
120,@GreggJarrett @FoxNews @GeekGirl2u @realDonaldTrump will do fine with legal Latino voters. #MakeAmericaGreatAgain #SemST,1,0,,,,stance_long,1,,,,,,,
121,@realDonaldTrump notice the @StopHillaryPAC didn't include you probly @KarlRove hiding behind a name again #Trump #trumpisright #SemST,1,0,,,,stance_long,1,,,,,,,
122,@inspirationguy U r a LOSER and jealous of me cos I'm RICH #TrumpWillBeThePrezCosWinningIsAllHeDoesUnlikeYouLosersAlsoBanTheTacos #SemST,0,0,,,,stance_long,1,,,,,,,
123,@tommyhubb @JonathanHoenig Obama sees everything through an anti-Colonial prism.Every move he makes degrades our nation.#Cashinin #SemST,0,0,,,,stance_long,1,,,,,,,
124,GRATE TWO SEE @realDonaldTrump GET TUFF ON BOARDER CONTROL!  HAS MY VOTE IN 2016!  #TCOT #ILLEGALSSTOLEJOBS #SemST,1,0,,,,stance_long,1,,,,,,,
125,"@business  ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #OhHillNo #StopHillary2016 #SemST",0,0,,,,stance_long,1,,,,,,,
126,"LOOKS LIKE LIBREALS OUR AFTER @Paula_Deen AGAIN,,  THANK GOD FOR @realDonaldTrump #SemST",1,0,,,,stance_long,1,,,,,,,
127,"Props to @nbc, they are connected to Telemundo. Even more impressive they dumped Trump after Univision squabble. #DumpTrump #SemST",1,0,,,,stance_long,1,,,,,,,
128,Trump believes in traditional marriage so strongly that he's been traditionally married 3x. He should teach a class or something. #SemST,0,0,,,,stance_long,1,,,,,,,
129,Everybody get on the Trump Train!! It's a First Class One-Way ticket to the White House with @realDonaldTrump  #SemST,1,0,,,,stance_long,1,,,,,,,
130,@Colin_McManus7 2016 is the first election I can vote in and I am proudly voting for @realDonaldTrump #trumpforpresident #SemST,1,0,,,,stance_long,1,,,,,,,
131,"#PrezTrump had a great week, he's the BIG news story, mission accomplished. #tcot #TeaParty #SemST",1,0,,,,stance_long,1,,,,,,,
132,he was getting divorced & filing bankruptcies @robin182zz #Trump #bankrupt #Election2016 #SemST,0,0,,,,stance_long,1,,,,,,,
133,@peddoc63 @realDonaldTrump So I guess Univision is Fair & Balanced. These are the people that R helping shape USA! #SemST,0,0,,,,stance_long,1,,,,,,,
134,i want donald trump to win the presidency so bad. he cant be bought out like all the others. and he sticks to his convictions #SemST,1,0,,,,stance_long,1,,,,,,,
135,RT @reel_fisherman6: I think Donald would bring this country back to where we used to be #SemST,1,0,,,,stance_long,1,,,,,,,
136,ENOUGH. 4FAR 2LONG  2% of pop. has dictated 2the 98% due 2fear by PCpolice/afraid 2b called a bigot/racist. NO MORE!  #ccot #SemST,1,0,,,,stance_long,1,,,,,,,
137,"If there was such a thing as the ""American"" Hitler. Donald Trump would probably be that guy. #nationalism #SemST",0,0,,,,stance_long,1,,,,,,,
138,Clearly @realDonaldTrump has very good finance people because his shocking racist comments proves he not an intelligent human! #SemST,0,0,,,,stance_long,1,,,,,,,
139,@realDonaldTrump: We have got to take our country back. It's time! Win it Mr. Trump #SemST,1,0,,,,stance_long,1,,,,,,,
140,@marcorubio .  Adios for your comments about @realDonaldTrump .. You are a disappointment. #SemST,0,0,,,,stance_long,1,,,,,,,
141,And this dude wants to be potus #FOH #SemST,0,0,,,,stance_long,1,,,,,,,
142,Mr. @realDonaldTrump   I appreciate you standing your ground as you've done.  I can say I've never felt better about voting. #SemST,1,0,,,,stance_long,1,,,,,,,
143,@realDonaldTrump Its admirable how you're willing to lose sponsors for the greater good. We've longed for voice like yours! #SemST,1,0,,,,stance_long,1,,,,,,,
144,Macy's to stop selling Trump merch. I guess he'll sue them next. #SemST,0,0,,,,stance_long,1,,,,,,,
145,@NBCNews political correctness is killing the country! The Don is telling the truth! #SemST,1,0,,,,stance_long,1,,,,,,,
146,Donald Trump please shut the eff up forever! To think I liked your men's suits at Macy's! You suck! #andersoncooper #CNN #SemST,0,0,,,,stance_long,1,,,,,,,
147,What's @realDonaldTrump wife's Twitter handle? I need to ask her if his balls are made of brass...I'm certain they are.   #NoHomo #SemST,0,0,,,,stance_long,1,,,,,,,
148,"@GOP If you can not debate Trump, you should not be running for president. #backurbase. #SemST",1,0,,,,stance_long,1,,,,,,,
149,"@ProfessorF @JessicaTarlov And deluded shows and ""news"" reporters are not?!  #SemST",0,0,,,,stance_long,1,,,,,,,
150,"@mailandguardian There goes the Latino vote, Donald Dumb!! #SemST",0,0,,,,stance_long,1,,,,,,,
151,Republicans. The party that rewards racial hatred and bigotry with a front-runner status for the Presidential nomination. #SemST,0,0,,,,stance_long,1,,,,,,,
152,.@realDonaldTrump is the real deal folks. He tells the truth. Get used to it! #SemST,1,0,,,,stance_long,1,,,,,,,
153,"@realDonaldTrump people are scared to hear the truth and that's why they fear you. If you don't tell it like it is, no one will. #SemST",1,0,,,,stance_long,1,,,,,,,
154,@CNNPolitics @Eugene_Scott  Careful Donald. Don't get carried away. #SemST,0,0,,,,stance_long,1,,,,,,,
155,Donald Trump is so crazy I'm scared if I was hanging with him he would think it would be okay to sell me back to slavery! #SemST,0,0,,,,stance_long,1,,,,,,,
156,@realDonaldTrump @PamplinFilmCo We needs some Ballz back in the WH.. #SemST,1,0,,,,stance_long,1,,,,,,,
157,@realDonaldTrump fuck you racist ass bitch. Go fuck yourself #SemST,0,0,,,,stance_long,1,,,,,,,
158,"John O'Donnell, former president of Trump Plaza Hotel & Casino ... @realDonaldTrump said ""laziness is a trait in blacks. #SemST",0,0,,,,stance_long,1,,,,,,,
159,People: Donald Trump is a man who can lead this country into the future. #SemST,1,0,,,,stance_long,1,,,,,,,
160,@ac360 @ananavarro @andersoncooper #AC360 HECK YEAH BOMB THE CRAP OUT OF #IRAQ & SEND IN PROS TO RUN OIL FIELDS! @realDonaldTrump #SemST,1,0,,,,stance_long,1,,,,,,,
161,Hey @MayorGregor thanks for letting a racist bigot build a giant tower with his name on it downtown. Real proud of ya. #SemST,0,0,,,,stance_long,1,,,,,,,
162,@soxsher @Lrihendry @realDonaldTrump  Please make it right again! #SemST,1,0,,,,stance_long,1,,,,,,,
163,Will be watching @AC360 again tomorrow to watch @realDonaldTrump interview continuation. #MakeAmericaGreatAgain #SemST,1,0,,,,stance_long,1,,,,,,,
164,Liberals do not like that @realDonaldTrump is moving up in the polls. #MakeAmericaGreatAgain #TheGreatWallofMexico #SemST,1,0,,,,stance_long,1,,,,,,,
165,"@BillKristol GOP, Dems & Media are all scared of Trump. I am thoroughly enjoying the hand-wringing and hysterical name calling. #SemST",1,0,,,,stance_long,1,,,,,,,
166,@realDonaldTrump your directness & honesty has moved you to the top of my list 4 #President2016! #TRUMPTRUTH #SemST,1,0,,,,stance_long,1,,,,,,,
167,"@realDonaldTrump Now that you're the leader of the GOP, will you show them what Leadership is? #MakeAmericaGreatAgain #SemST",1,0,,,,stance_long,1,,,,,,,
168,Conflict is a vehicle for change!  Ask @realDonaldTrump Trump becoming a front runner. #USA #leadership #SemST,1,0,,,,stance_long,1,,,,,,,
169,Only good thing about Trump's presidential run is that by the end of it he will be a billion or 2 short #SemST,0,0,,,,stance_long,1,,,,,,,
170,I suddenly find myself liking @nbc a whole lot more than ever before.forPresidentoftheClubofIdiots #SemST,1,0,,,,stance_long,1,,,,,,,
171,@realDonaldTrump I know you are the best candidate. You are the only one who can #MakeAmericaGreatAgain #RestoreOurRepublic #SemST,1,0,,,,stance_long,1,,,,,,,
172,I feel like the 2016 Presidential race is @realDonaldTrump vs. Matropolis ie The Machine.    Lets defeat the machine #SemST,1,0,,,,stance_long,1,,,,,,,
173,@RSherman_25 Join Twitter Trump brigade #onethousandtweets to support message #MakeAmericaGreatAgain @realDonaldTrump #SemST,1,0,,,,stance_long,1,,,,,,,
174,@realDonaldTrump Illegal Immigration is FINALLY on the agenda because of you! Thank you for speaking TRUTH! #SemST,1,0,,,,stance_long,1,,,,,,,
175,Americans of all pol parties are trusting you @realDonaldTrump - we KNOW you will put #AmericaFirst and #MakeAmericaGreatAgain #SemST,1,0,,,,stance_long,1,,,,,,,
176,"#DanaPerino is getting more snitful by the minute. Says Trump isn't believable, can't win. Hide&watch! #MakeAmericaGreatAgain #SemST",0,0,,,,stance_long,1,,,,,,,
177,I'm Fonald Frump and EVERYBODY THINKS YOU'RE AN IDIOT.forPresident #SemST,0,0,,,,stance_long,1,,,,,,,
178,@realDonaldTrump let the haters run away. You can now see who  you're true supporters are. #SemST,1,0,,,,stance_long,1,,,,,,,
179,RT @AhmedtheBanker: Let's not forget @realDonaldTrump lost money running a casino. #SemST,0,0,,,,stance_long,1,,,,,,,
180,No you see Donald Trump was saying Mexican immigrants are all *rappists* like with the hip hop y'all  #Trump #SemST,0,0,,,,stance_long,1,,,,,,,
181,@luzcarolinarov @damian_becker Right-wing idiots in the US are capable of anything. Including voting for extreme racist #SemST,0,0,,,,stance_long,1,,,,,,,
182,"Donald J. Trump, I am voting for you to be our next ""El Presidente""! #trumpforpresident #SemST",1,0,,,,stance_long,1,,,,,,,
183,.@DannyZuker   With ONE speech @realDonaldTrump managed to financially screw himself.  Imagine what he can do for us as POTUS! #SemST,0,0,,,,stance_long,1,,,,,,,
184,@realDonaldTrump @Virginia4USA @ArtistdeeDd @HowardKurtz We all Mr. Trump. #usa  #SemST,1,0,,,,stance_long,1,,,,,,,
185,@VLActionFund @Reince The same #RNC LOSERS that thought Romney & Palin were good choices needs to be THANKFUL Trump came along  #SemST,1,0,,,,stance_long,1,,,,,,,
186,@realDonaldTrump Everyone is afraid to put a plan on the table for fear they'll be called a racist...America deserves better #SemST,1,0,,,,stance_long,1,,,,,,,
187,"TY Michael @ASavageNation ""I'd do anything to help him; he's right, he's telling the truth"" @realDonaldTrump #BoycottMacys  #SemST",1,0,,,,stance_long,1,,,,,,,
188,Donald Trump inhaled so much air spray & started to believe he is the title holder for the United States. #SemST,0,0,,,,stance_long,1,,,,,,,
189,@ChristieC733  YES DONALD U R 100% CORRECT' as long as u stay the coruse and don't pander to GOP U GOT MY VOTE #SemST,1,0,,,,stance_long,1,,,,,,,
190,Go back to focusing on brainless beauties... Oh wait you can't cuz you've been fired #NBC #youlose #sorrynotsorry #SemST,0,0,,,,stance_long,1,,,,,,,
191,Coming soon to @NBCSports - Muslim sports cid:7D8CC0C5-9231-4700-B63E-8CB2E0C1EC6C/22C1780B-C578-4ECD-9BE0-CA3901D4EAF6 #SemST,0,0,,,,stance_long,1,,,,,,,
192,@realDonaldTrump @ericbolling GOP wants to discredit Mr. Trump and his reputation clean like diamonds #usa #SemST,1,0,,,,stance_long,1,,,,,,,
