id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
59,Not an American but I'll def be following the circus of the 2016 presidential running unfold. #Christie2016   #SemST,0,0,,,
60,@realDonaldTrump we need you in office.. Keep doing what your doing. #VoteTrump #MakeAmericaGreatAgain #SemST,1,0,,,
61,"Yo DEMOCRATS, #NYSE Halted-Down. Just another ""CRISIS"". What ya gonna do to NOT LET IT GO TO WASTE???????????????  #SemST",0,0,,,
62,@realDonaldTrump I know you are the best candidate. You are the only one who can #MakeAmericaGreatAgain #RestoreOurRepublic #SemST,1,0,,,
63,"I'm developing my own version of Arya's kill list, but for asshole celebrities #BillCosby #PaulaDeen #JaredFromSubway #GOT #SemST",0,0,,,
64,Will be watching @AC360 again tomorrow to watch @realDonaldTrump interview continuation. #MakeAmericaGreatAgain #SemST,1,0,,,
65,@haleyelenaa and his favourite beaches are probably in Acapulco and Cabo  #SemST,0,0,,,
66,The more Big&Rich hates @realDonaldTrump The more Little&Poor follows him 3103K  @HillaryClinton 3810K #Election2016 #Hillary2016 #SemST,0,0,,,
67,On #education @JohnKasich has no clue.. High standards only work if the kids do their work and their parents make sure of it. #SemST,0,0,,,
68,"Terrorist takes selfie post on media,USA bombs target, USA tells world how they did it so they they never have 2 repeat it. #SemST",0,0,,,
69,Thinking about deactivating my personal facebook account 'cause it's too liberal for me. Liberalism is a mental disorder. #SemST,0,0,,,
70,"obviously, the decision was made on june 26th because it's the closest they could get to 6/66 within the month of june, #tcot #SemST",0,0,,,
71,"Really #DonaldTrump, all Mexican people are rapists, but you assume SOME are good people... #IdiotNation #facepalm #SemST",0,0,,,
72,"@conservacuck unfortunately the melting pot concept has been replaced by balkanization, now it's division not diversity #tcot #SemST",0,0,,,
73,Freedom of speech? Yeah right. You are only allowed to say what you want if it lines up with the liberal agenda. Wake up people #SemST,0,0,,,
74,I'm offended @HillaryClinton is Not in Prison & I'm offended  hasn't started 2 #ImpeachObama Now @BarackObama  #SemST,0,0,,,
75,Imagine looking out at the world and the America Obama has created while thinking things are better?  My god...  #tcot #PJNET #SemST,0,0,,,
76,RT veriphile: Follow #Patriot -->  TheresaMurrano.  Thanks for following!!  #Truth #Liberty #Justice #2A #ProLife #IStandWit... #SemST,1,0,,,
77,OMG! .@KirstenPowers Practically states Whites are more racist than Blacks because Whites are oppressing Blacks. WHERE? WTF? #SemST,0,0,,,
78,The clothing #Macys (made in Mexico&China) #NBC (Traders! #Sodomites!) #Univision (will pay!) #RollOn!!! @realDonaldTrump #wiyh #SemST,0,0,,,
79,"@ProfessorF @JessicaTarlov And deluded shows and ""news"" reporters are not?!  #SemST",0,0,,,
80,"Corporate America showing there Asses, over #trump is just wrong! I am making note! #SemST",0,0,,,
81,Hey #UniteBlue look at #Greece - that's America's future thanks to you and Obama adding 8 Triion in U.S. debt. #SemST,0,0,,,
82,Get over to #CNN #AC360 @realDonaldTrump going live in minutes.  #SemST,1,0,,,
83,That Time Trump Spent Nearly $100000 On An Ad Criticizin US Foreign Policy In 1987 #america #DonaldJTrump #foreignpolicy #SemST,1,0,,,
84,"Another Reagan the last thing we need! The #FatherofAmnesty rewarded 3m criminals, displaced 1.9m in workforce! @DaGodfather907 #SemST",0,0,,,
85,"@mdsbarry ILLEGAL ALIENS come to US collect welfare and social security, its time to #MakeAmericaGreatAgain SECURE OUR BORDERS  #SemST",1,0,,,
86,After today SCOTUS has passed more legislation than congress. #tcot #SemST,0,0,,,
87,Liberals do not like that @realDonaldTrump is moving up in the polls. #MakeAmericaGreatAgain #TheGreatWallofMexico #SemST,1,0,,,
88,Hey guise. Any recommendation for a good taco place in midtown? #Trump #SemST,0,0,,,
89,@ErinBurnett #cnn WHY WOULD IT HURT @realDonaldTrump TO SAY SOME ILLEGAL IMMS RAPE? @JOHN_WALSH JUST SAID IT'S TRUE @OutFrontCNN #SemST,0,0,,,
90,"You can ""try"" to take my #ConfederateFlag down & you will successfully fail to do so. #SemST",0,0,,,
91,"We get all the bad #Mexicans...minus the ones whose labor built your empire, of course. #TrumpedFacts #Delusional #GTFOH #SemST",0,0,,,
92,Of course @TheJuanWilliams is completely wrong on the @SCOTUS ruling on #obamacare . @MichelleFields is right! #SemST,0,0,,,
93,I almost got myself grounded for not agreeing with my parents on marriage equality. #USisnotatheocracy #SemST,0,0,,,
94,@BillGates Can you reset my Windows 98 password?? #SemST,0,0,,,
95,@meetthepress @ron_fournier @realDonaldTrump Typical Liberal Media. Trump has now evolved. He is now non Mexican Pro Life. #SemST,1,0,,,
96,"Hosea 4:8  They eat up the sin of my people, and they set their heart on their iniquity.  #pastors #Christians  #repent #SemST",0,0,,,
97,@NBCNews political correctness is killing the country! The Don is telling the truth! #SemST,1,0,,,
98,@NachoQuesado @kevinsnebula @iconogasmic @Anarkitteh @alaindebotton Your Fired! #yourfired #UpWithTrump #SemST,0,0,,,
99,Dear Republicans: Please nominate Donald Trump. The reminder that people like him exist will do wonders for the progressive cause #SemST,0,0,,,
100,@TMZ trump a guy born with a silver spoon up his ass who has never done a hard days work in his life  #DumpTrump #YoureFired  #SemST,0,0,,,
101,"Political policies are reversible, genetics are not. That's why we must defend our borders from the third world.   #SemST",0,0,,,
102,Donald Trump isn't afraid to roast everyone. #SemST,1,0,,,
103,"Making matters worse, NBC canceling Apprentice replacing with Mind of Mencia reruns #comedycentral #NBC #SemST",0,0,,,
104,"@CNNPolitics @CNN if you spent as much time covering Bernie Sanders as you do Trump, Sanders would be ahead in every poll.   #SemST",0,0,,,
105,@realDonaldTrump needs to learn when to stop talking. You are making it worse Donald... so much worse. #SemST,0,0,,,
106,Go back to focusing on brainless beauties... Oh wait you can't cuz you've been fired #NBC #youlose #sorrynotsorry #SemST,0,0,,,
107,hey @Macys a whole bunch of us are going to sever ties with you.   #Macys #SemST,0,0,,,
108,he was getting divorced & filing bankruptcies @robin182zz #Trump #bankrupt #Election2016 #SemST,0,0,,,
109,@realDonaldTrump is the most repulsive narcissist on the planet. #SemST,0,0,,,
110,THE DONALD & CARLEY - Perfect Together! - #Trump #SemST,1,0,,,
111,"Finally a highly intelligent, economically competent contender for The President. TRUMP #Trump #realdonaldtrump #SemST",1,0,,,
112,"@realDonaldTrump Is the only one that says the truth straight up. No spin, and he constantly stands up for what he believes! #SemST",1,0,,,
113,@docweiser01 @ericbolling @JonathanHoenig @MichelleFields Morning Doc! (hugs) #SemST,1,0,,,
114,"UncommonState: RT Commoncorediva: Title 1 funds/Title 9 funds, IDEA funds...all being distorted 2 serve the CCSS Agenda! #PJ... #SemST",0,0,,,
115,Time for Texas & Oklahoma to think about a no fault divorce from the Divided States of America.   #TCOT #CCOT #tippingpoint #SemST,0,0,,,
116,@AppSame  obama and hillary and ordoughan and the Khomeinians and MB And ISIS are all serving the Freemasonry  #SemST,0,0,,,
117,More people should pay attention to the Greek situation cuz it's the first dominoe to fall #Grexit #tcot #SemST,0,0,,,
118,"The moment you opened your mouth,  that was the end of your candidate trip! @realDonaldTrump #SemST",0,0,,,
119,"In todays America, does Honesty mean you are a Bigot?  I Hope not! @JonathanHoenig @JudgeJeanine #TheFive #Hannity #SemST",0,0,,,
120,@realDonaldTrump  Just registered to Vote Today so I can contribute to help #MakeAmericaGreatAgain #Honesty #SemST,1,0,,,
121,I wonder if Trump is at the Mexico soccer game in Chicago? I hear he has a lot of supporters there #SemST,1,0,,,
122,@NBCNews @realDonaldTrump or the white house!! #trumpforpresident #SemST,1,0,,,
123,The Sheriff of #SFO is a total idiot.  #FollowTheLaw #SanctuaryCity #SemST,0,0,,,
124,Trump's comments show he cannot be taken seriously. The fact he's polling high shows the party should not be taken seriously. #SemST,0,0,,,
125,We need someine to bring this country back to life! @realDonaldTrump resuscitate America! #SemST,1,0,,,
126,Y'all knew it was going to happen.  Wasn't it just a matter of time?  #SemST,0,0,,,
127,@LindaSuhler The smear campaign from RINO Headquarters --> @GOP  has begun. #SemST,0,0,,,
128,Hey hypocrites @Macys since u pull @realDonaldTrump merchandise from stores why dont u pull #racist #JAYZ CRAP #2FACEDLIBERALS #SemST,0,0,,,
129,@marypatriott @steph93065 @RealJamesWoods why not feed these disgusting s.o.b to the Muslims they would love em. #SemST,0,0,,,
130,@blackrepublican only if we stop allowing them 2 work & stop welfare they will self-deport #tcot #SemST,0,0,,,
131,"#LGBT are evil monsters that want to ban being straight, molest children, and destroy the family structure! #SDCC #UFC189 #SemST",0,0,,,
132,@realDonaldTrump keep it up Trump we love you #MakeAmericaGreatAgain #BoycottMacys #boycottnbc #SemST,1,0,,,
133,IF Trump could build the WALL it would provide jobs & also B a tourist attraction & pay 4 itself LEGALS arent the ones offended! #SemST,1,0,,,
134,@johnkerry @statedept Nude pic of you and Brian Williams on your desk!  MY EYES MY EYES #SemST,0,0,,,
135,".@robertthedeuce True, @Obama @MSNBCYourBiz @AlanColmes doesn't care, It's NOT their money. Wait-up Greece, We're coming. #SemST",0,0,,,
136,Mexico sucks. What other conclusion is there for ppl to come here illegally?   #Mexico #SemST,0,0,,,
137,"RT @BlissTabitha ""Never quite works out that way huh?  #GlobalWarming HOAX #MediaMalpractice #SemST",0,0,,,
138,@Radiocop @DrLefever Low Info Voters are still clueless to the fundamental transformation Obama said he would inflict. #tcot #SemST,0,0,,,
139,Mainstream media should not be giving Donald Trump airtime. Focus on real issues. #SemST,0,0,,,
140,@TPM @realDonaldTrump this is what happens when you open your big mouth. You're out of luck for 2016 at this rate. #Univision #SemST,0,0,,,
141,RT @AhmedtheBanker: Let's not forget @realDonaldTrump lost money running a casino. #SemST,0,0,,,
142,Greece.... Bernie Sanders school of economics #greta #SemST,0,0,,,
143,@JVER1 @tgradous @LVNancy  I blame her death on the @potus he is directly responsible. He is pathetic. If i were her dad.... #SemST,0,0,,,
144,GOP candidate predictions? America decides to play the Trump card and go with the man with the plan. #SemST,1,0,,,
145,I love how everyone thinks canceling @realDonaldTrump's ventures will do anything but hurt themselves. This man has my vote! #SemST,1,0,,,
146,@RepTomEmmer Were you able to keep those riff raff constituents in line with RINO Headquarters --> @GOP invasion program? #SemST,0,0,,,
147,@POTUS The whole light thing with the people's house was disgraceful.  #SemST,0,0,,,
148,@marcorubio @GovernorPerry @GrahamBlog @McConnellPress Your silence is deafening. #TrumpIsRight #SecureTheBorder #illegalaliens #SemST,0,0,,,
149,"@realDonaldTrump A man who isn't afraid to speak the truth is a man who I'll vote for! Take it home, Mr. Trump! #FuturePresident #SemST",1,0,,,
150,@MoneyForLies #LOLZ Apparently you're unaware of history. What are you? Six? Or merely ignorant?  @TheDemocrats  @mmfa  #SemST,0,0,,,
151,@thehill @greta @realDonaldTrump Now You Know The Left Is Afraid Of A Executive Over Politicians < Hang In There Donald #SemST,1,0,,,
152,"Would seem to me, if we can ban the Confederate flag we can ban the burning or stomping on Old glory! But that is OK!    #SemST",0,0,,,
153,Donald Trump needs to stop embarrassing himself. Racist assholes.... #SemST,0,0,,,
154,"@realDonaldTrump is the only candidate who has in no way, shape or form been brainwashed by the pc police. #SemST",1,0,,,
155,@realDonaldTrump You have the heart of a lion! Let's make America great again! #SemST,1,0,,,
156,"LOOKS LIKE LIBREALS OUR AFTER @Paula_Deen AGAIN,,  THANK GOD FOR @realDonaldTrump #SemST",1,0,,,
157,Serious question that came up at dinner--is @realDonaldTrump's craziness just signs of early-onset Alzheimer's? #SemST,0,0,,,
158,@toddstarnes the plan is on paper & in pencil. Degrade = erase 1 letter at time destroy = throwing the paper away! #SemST,0,0,,,
159,".@Ashlandgirl101 @Braveheart_USA Don't just say ""no"" to Killary - work tirelessly to put her in prison - where she belongs. #SemST",0,0,,,
160,This country doesnt have victories any more.  When is the last time we beat china in trade? #talkcityclub #SemST,0,0,,,
161,I wonder if Trump's campaign manager is still just drinking or have they moved on to harder stuff. #SemST,0,0,,,
162,"Holy shit ,the @realDonaldTrump is one looney mother fucker.  He'll never make it to the first debate #sideshow #SemST",0,0,,,
163,"@JimGaffigan No truth to the rumor that Trump said today ""Did I say Mexicans? I meant Bill Cosby."" #Cosby #SemST",0,0,,,
164,Obama is Liberalism's false idol. Reject that P.O.S. #VoteOutRino's #BoycottMSNBC #VoteCruz #MichelleObamaIsAMan #SemST,0,0,,,
165,I don't even recognize America anymore. #scary #SemST,0,0,,,
166,"@realDonaldTrump You have a real shot at POTUS Mr. T, the debates will be the true litmus test. #SemST",1,0,,,
167,@moonlightnstars @RichardFLopes @edmontalbans you're right and I didn't vote for Obonzo and not voting for #Hillary #SemST,0,0,,,
168,I'm voting for Donald Trump this election #waitonit #SemST,1,0,,,
169,Donald Trump is so crazy I'm scared if I was hanging with him he would think it would be okay to sell me back to slavery! #SemST,0,0,,,
170,@GOP it's time you recognize @realDonaldTrump . This movement is real. #MakeAmericaGreatAgain #SemST,1,0,,,
171,they legalized gay marriage???!!!  what's next?!?!? CRACK?!!!?  #SemST,0,0,,,
172,"Be prepared - if we continue the policies of the liberal left, we will be #Greece - #SemST",0,0,,,
173,AngryNIdaho: ScottGrafRadio THAT'S WHAT THEY WANT YOU TO BELIEVE! #lamestream #chemtrails #TYRANNY #staywoke #JadeHelm #SemST,0,0,,,
174,"If there was such a thing as the ""American"" Hitler. Donald Trump would probably be that guy. #nationalism #SemST",0,0,,,
175,@jackieaus @gerfingerpoken2 O hired by puppetmasters who put him in our WH w/coup to destroy America. #SemST,0,0,,,
176,Great interview with @BobbyJindal tonight! I can vote for this guy! #Hannity #lnyhbt #SemST,1,0,,,
177,Trump: Chicago is a great city. I love spending time in my building. #SemST,1,0,,,
178,"It disgusts me how the White House can easily pass same sex marriage, but not marijuana at the same time. #WakeAndBake  #SemST",0,0,,,
179,@realDonaldTrump @ReillyCarole So he can outsource all our manufacturing to Mexico and China like he does his line. #hypocrite #SemST,0,0,,,
180,@RealJamesWoods @LoriBlaney My parents warned me to stay away from anyone offering free candy. NOTHING is ever free.  #SemST,0,0,,,
181,The whole Latino community will not be voting for #SemST,0,0,,,
182,Congrats to the @GOP for having @realDonaldTrump in first place amongst its 2016 candidates. #GOP2016 #Jeb2016 #walker2016 #SemST,1,0,,,
183,@Lrihendry your just as ignorant as #SemST,0,0,,,
184,"IRS + Hillary Both ""Lost"" Government Emails: This Situation is as Clear as Day - The #Obama Admin is Destroying Evidence! #SemST",0,0,,,
185,"WE Love Mexicans,WE Respect your Work Ethic,Your Love of Family,Your Loyalty,Your FOOD &Your Love Of God! Lets ALL Get JOBS,VOTE #SemST",1,0,,,
186,@CNNPolitics @Eugene_Scott  Careful Donald. Don't get carried away. #SemST,0,0,,,
187,Liberal view of #Christianity: Interpret the Bible like the Constitution & keep religion at Church. #CCOT #TCOT #PJNET #NRA #SemST,0,0,,,
188,@realDonaldTrump you're the man for the job #MakeAmericaGreatAgain #SemST,1,0,,,
189,@MoveOn Go screw yourselves & take Killary with you! Bring your bully shit to Florida and see what happens! #boycottMoveOn  #SemST,0,0,,,
190,"Notice @realDonaldTrump not saying anything on #CarlosSlim . Not so rich or tough now, huh? Yeah, forgot he's #Mexican huh  #SemST",0,0,,,
191,"of the many @realDonaldTrump racist comments, this one takes the prize!  ""Laziness is a trait in blacks.""  #SemST",0,0,,,
192,The Leftist Liberals are starting an internal war within America. #SemST,0,0,,,
193,"There is still more to be done to make this country strong, powerful and great again. #TrumpCarson2016 #SemST",1,0,,,
194,I admire how real and unapologetic Donald Trump is on his Political standpoints #SemST,1,0,,,
195,"Silence is golden, yes, but when silence is all there is...it is way too loud! ~john tarter #tcot #SemST",0,0,,,
196,I'll believe it when I see it. #BringBackOurUranium #SemST,0,0,,,
197,@_George_Lopez__ says there may be enough AMERICAN Racists to Elect Trump as President. I think he's right. Take back America #SemST,0,0,,,
198,"That 5-mile run yesterday? Yeah, we're feeling it this morning. #FeelTheBern #MoreCleverHashtags #SemST",0,0,,,
199,Did anyone cut ties with Senator Lindsey Graham when he called all Iranians liars? NO.  #SemST,0,0,,,
200,@realDonaldTrump we need a president who cannot be bought. #SemST,1,0,,,
201,"Me: ""That asshole with the toupee was talking again and it was stressing me out""  Dad: ""Who?""  Mom: ""Donald Trump #SemST",0,0,,,
202,@soxsher @Lrihendry @realDonaldTrump  Please make it right again! #SemST,1,0,,,
203,Isis celebrates Islam with 3 terror attacks overseas. BO wants 2 disarm Americans so Isis can mow us down at will. #tcot #SemST,0,0,,,
204,". @SenatorKitchen @nbc how deeply offensive such comments are not only to Mexican-Americans, but Latino Americans in general. #SemST",0,0,,,
205,"@AC360 @barbarastarrcnn Erasing history will not cure the hatred heart, it only takes one person to stir the fires #CCOT #SemST",0,0,,,
206,@realDonaldTrump Illegal Immigration is FINALLY on the agenda because of you! Thank you for speaking TRUTH! #SemST,1,0,,,
207,"@Montel_Williams , ex 2bit talk show host, talking shit about @realDonaldTrump . Fuck off montel!! @cnn. #SemST",0,0,,,
208,@realDonaldTrump I recommend @seanhannity as Sec of Defense and @marklevinshow as your new Atty General. #SemST,1,0,,,
209,Sad day America...what is going on? #LNYHBT #SemST,0,0,,,
210,I've come to the horrid conclusion that Conservatives just don't care what the Democrats do. #SemST,0,0,,,
211,@QuiltingMuriel But I do agree about the excess speechifying and posturing and general nonsense. Hello #SemST,0,0,,,
212,"#presidentialelection2016  Make plans to help your future now, so that later you don't regret it, again! Vote @realDonaldTrump #SemST",1,0,,,
213,@PatDollard She is right on the money!!!!!  #SemST,1,0,,,
214,@chevesligon @laurakfillault we have white newlywed mothers being shot by 5x deported illegals!! Cruz knows what is it! #SemST,0,0,,,
215,"@mtngma @Crossbearer1956 @CarmineZozzora aren't they, though #SemST",0,0,,,
216,"Beheading attack at company in France is terrorism,but beheading and attack at company in OK is work place violence. #tcot #SemST",0,0,,,
217,"@realDonaldTrump did not apply to immigrants one of the trade basis, WIN TO WIN. Ignorance can not be excuse #SemST",0,0,,,
218,I hope every Billionaire learned their lesson bout talking sh%t about Mexicans!  Do it in your golf clubs NOT on TV! #SemST,0,0,,,
219,"Obama strategy: Open our borders to change our culture  fundamental transformation into Tijuana!"" #tcot #SemST",0,0,,,
220,@TPM Forget #AnnCoulter. Faux's #Hannity & #KellyFile have an endless supply of ignorant #GOP summer interns. #RWNJ #tcot #SemST,0,0,,,
221,I really hope @realDonaldTrump doesn't combover and shoot me with the pistol he's constantly packing.. #SemST,0,0,,,
222,BretBaier ShannonBream remind Obama that the 2nd Amendment is here to stay as well! #TCOT #MOLONLABE #2A #SemST,0,0,,,
223,The country's fucked but we can marry!! Woo hoo! #SemST,0,0,,,
224,#ProgressiveCommandment:Criminals need short sentences & cushy jails in order to rehabilitate them!#tcot @ericbolling #Greta #SemST,0,0,,,
225,@JoeHNewYork @maggiebeauchamp @DLoesch This country is upside down.. #SemST,0,0,,,
226,@politico is there anybody more sue happy than this fool? #trump #lawsuitabuse #SemST,0,0,,,
227,Donald Trump:  proof positive that Gigantism is the last stage before extinction. #MissUSA #SemST,0,0,,,
228,Oreo frappie from Mcdonalds is the morning beverage of Champions.#wakeandbake #McDonalds #SemST,0,0,,,
229,Translation: I do not understand why the Republicans don't dismiss him. #Republicans #SemST,0,0,,,
230,"@Newsmax_Media  I bet the @realDonaldTrump does. This man knows how to save our country w/o tiptoeing around, playing games. #SemST",1,0,,,
231,Only good thing about Trump's presidential run is that by the end of it he will be a billion or 2 short #SemST,0,0,,,
232,"#Boycott @TravelOregon Support @sweetcakesbakes If you don't want to bake the cake, you shouldn't be forced to. #freedom #SemST",0,0,,,
233,"Why does O refer to Iran, Hamas, Ebola, and ISIS in dramatically less critical terms than he does Republicans?"" #tcot #SemST",0,0,,,
234,DID YOU KNOW that the U.S Constitution is now under full pledge attack by the Obama tyrant administration? #WethePeople #SemST,0,0,,,
235,@realDonaldTrump No more Bush or Hillary Clinton #SemST,0,0,,,
236,Trump got the smarts to win the hearts #SemST,1,0,,,
237,@realDonaldTrump: We have got to take our country back. It's time! Win it Mr. Trump #SemST,1,0,,,
238,Important part of platform.  Make it illegal to talk during #TrueDetective  #GOP #Election2016 #SemST,0,0,,,
239,So I'm guessing there won't be a #SlovenianFirstLady in #TheWhiteHouse!  #SemST,0,0,,,
240,@realDonaldTrump Hell I'm from the UK and I believe @realDonaldTrump would make an amazing WORLD Leader #SemST,1,0,,,
241,"My Message To LGBT Rights Supporters: If You Hate America, Please Leave. #SemST",0,0,,,
242,@JonathanHoenig @realDonaldTrump @feldmaniac @Mediaite Support Americas future Boycott capitalist pig #SemST,0,0,,,
243,.@realDonaldTrump is the real deal folks. He tells the truth. Get used to it! #SemST,1,0,,,
244,@realDonaldTrump You're FIRED! Now get out of here! Go!    #SemST,0,0,,,
245,"@gerfingerpoken2 @BeagleGuy13  I think it was the ""Black lives don't matter to Black lives Flag #SemST",0,0,,,
246,@realDonaldTrump first time voting and I'm definitely voting for Trump #SemST,1,0,,,
247,@people @KimKardashian I dont even have to read this 2 know who she would want 4 the next president. #Killary #SemST,0,0,,,
248,"@BillKristol GOP, Dems & Media are all scared of Trump. I am thoroughly enjoying the hand-wringing and hysterical name calling. #SemST",1,0,,,
249,RT @Tone_Rowdy: How can this country move on from its racist past when it's leaders won't... #OurLivesMatter #SemST,0,0,,,
250,"If You Disagree With Montel, You Are A Racist. #SemST",0,0,,,
251,Republicans. The party that rewards racial hatred and bigotry with a front-runner status for the Presidential nomination. #SemST,0,0,,,
252,"@BlissTabitha No, stand up for America, fiscal responsibility, strong defense, less transfer of wealth, less government. #SemST",1,0,,,
